run_id,seed,kp,ki,kd,target_speed_m_s,dt_s,steps,noise_sigma,overshoot_m_s,settling_time_s,steady_state_error_m_s,mean_abs_error_m_s,duration_s,sample_count,tolerance_m_s,target_ref_m_s,overshoot_ratio,ss_err_ratio,label
1645,42,0.390134,0.109554,0.178534,24.466288,0.100000,300,0.000000,0.566301,11.800000,0.001169,3.107552,29.900000,300,0.500000,24.466288,1.132602,0.002338,reduce_ki
1646,42,1.194022,0.267286,0.030253,40.591010,0.100000,300,0.000000,0.000000,12.400000,0.002424,8.358276,29.900000,300,0.811820,40.591010,0.000000,0.002986,increase_kp
1647,42,0.823161,0.279377,0.010644,19.458624,0.100000,300,0.000000,0.059621,5.800000,0.000042,1.880964,29.900000,300,0.500000,19.458624,0.119241,0.000085,no_change
1648,42,0.352847,0.012552,0.052045,36.178886,0.100000,300,0.000000,0.000000,11.800000,0.094201,6.718629,29.900000,300,0.723578,36.178886,0.000000,0.130187,no_change
1649,42,0.580073,0.348321,0.185441,16.223751,0.100000,300,0.000000,0.479824,5.000000,0.000075,1.412943,29.900000,300,0.500000,16.223751,0.959648,0.000149,reduce_ki
1650,42,0.492172,0.248160,0.097040,29.789657,0.100000,300,0.000000,0.374724,9.200000,0.000024,4.488531,29.900000,300,0.595793,29.789657,0.628950,0.000041,reduce_ki
1651,42,1.030422,0.303408,0.024731,17.807336,0.100000,300,0.000000,0.047084,5.200000,0.000087,1.571150,29.900000,300,0.500000,17.807336,0.094167,0.000175,no_change
1652,42,1.054990,0.063229,0.033659,30.262133,0.100000,300,0.000000,0.000000,9.100000,0.016305,4.604138,29.900000,300,0.605243,30.262133,0.000000,0.026940,no_change
1653,42,0.400071,0.311813,0.117135,32.506422,0.100000,300,0.000000,0.788003,12.500000,0.000268,5.387797,29.900000,300,0.650128,32.506422,1.212073,0.000412,reduce_ki
1654,42,1.168790,0.184105,0.114158,27.492570,0.100000,300,0.000000,0.008762,8.200000,0.000654,3.776923,29.900000,300,0.549851,27.492570,0.015935,0.001190,no_change
1655,42,0.184519,0.268889,0.135382,41.621031,0.100000,300,0.000000,2.011585,18.100000,0.042211,9.112004,29.900000,300,0.832421,41.621031,2.416548,0.050709,reduce_kp
1656,42,0.128558,0.238459,0.136128,26.825094,0.100000,300,0.000000,2.822372,-1.0,1.620461,5.211384,29.900000,300,0.536502,26.825094,5.260694,3.020420,reduce_kp
1657,42,0.749372,0.332927,0.167395,19.613264,0.100000,300,0.000000,0.245373,6.000000,0.000000,1.935429,29.900000,300,0.500000,19.613264,0.490745,0.000000,no_change
1658,42,0.189170,0.290745,0.131908,28.621665,0.100000,300,0.000000,2.182404,23.400000,0.033113,4.870496,29.900000,300,0.572433,28.621665,3.812503,0.057846,reduce_kp
1659,42,1.150722,0.207971,0.001161,44.093115,0.100000,300,0.000000,0.000000,13.600000,0.008922,9.914027,29.900000,300,0.881862,44.093115,0.000000,0.010117,increase_kp
1660,42,0.821790,0.332814,0.064983,36.946357,0.100000,300,0.000000,0.057627,11.200000,0.000110,6.896247,29.900000,300,0.738927,36.946357,0.077987,0.000149,no_change
1661,42,0.907752,0.335091,0.113832,21.341006,0.100000,300,0.000000,0.109576,6.400000,0.000038,2.273621,29.900000,300,0.500000,21.341006,0.219151,0.000076,no_change
1662,42,0.153550,0.225275,0.064634,16.666051,0.100000,300,0.000000,2.527521,-1.0,2.527502,3.420104,29.900000,300,0.500000,16.666051,5.055043,5.055003,reduce_kp
1663,42,0.177796,0.333165,0.076278,26.965755,0.100000,300,0.000000,1.959478,-1.0,1.940113,5.014780,29.900000,300,0.539315,26.965755,3.633271,3.597364,reduce_kp
1664,42,0.295812,0.337767,0.173103,17.675649,0.100000,300,0.000000,1.639747,-1.0,1.639747,2.858008,29.900000,300,0.500000,17.675649,3.279494,3.279493,reduce_kp
1665,42,1.037580,0.057029,0.155899,23.548077,0.100000,300,0.000000,0.000000,7.100000,0.002966,2.766179,29.900000,300,0.500000,23.548077,0.000000,0.005933,no_change
1666,42,0.927814,0.228923,0.024120,29.725353,0.100000,300,0.000000,0.013589,8.900000,0.000229,4.424441,29.900000,300,0.594507,29.725353,0.022858,0.000385,no_change
1667,42,0.575594,0.282224,0.062020,35.548858,0.100000,300,0.000000,0.216242,10.900000,0.000007,6.391626,29.900000,300,0.710977,35.548858,0.304148,0.000009,no_change
1668,42,0.244415,0.232932,0.166411,30.379597,0.100000,300,0.000000,1.804845,17.700000,0.010259,5.011253,29.900000,300,0.607592,30.379597,2.970489,0.016885,reduce_kp
1669,42,0.638585,0.309895,0.095288,31.891712,0.100000,300,0.000000,0.240358,9.700000,0.000003,5.129483,29.900000,300,0.637834,31.891712,0.376835,0.000004,no_change
1670,42,0.565378,0.264772,0.162199,33.416034,0.100000,300,0.000000,0.386021,10.300000,0.000021,5.661351,29.900000,300,0.668321,33.416034,0.577598,0.000032,reduce_ki
1671,42,0.577517,0.149106,0.008088,25.252345,0.100000,300,0.000000,0.089927,7.700000,0.000700,3.195149,29.900000,300,0.505047,25.252345,0.178057,0.001386,no_change
1672,42,0.609877,0.078481,0.137247,19.652091,0.100000,300,0.000000,0.110568,6.200000,0.010341,1.959971,29.900000,300,0.500000,19.652091,0.221136,0.020682,no_change
1673,42,0.644854,0.220346,0.104936,23.721091,0.100000,300,0.000000,0.212185,7.300000,0.000115,2.831421,29.900000,300,0.500000,23.721091,0.424369,0.000229,no_change
1674,42,0.581091,0.317523,0.095522,19.458196,0.100000,300,0.000000,0.323523,5.900000,0.000000,1.911827,29.900000,300,0.500000,19.458196,0.647047,0.000001,reduce_ki
1675,42,0.240569,0.316016,0.168308,30.692762,0.100000,300,0.000000,1.837267,18.800000,0.004392,5.165840,29.900000,300,0.613855,30.692762,2.992997,0.007154,reduce_kp
1676,42,0.425030,0.016705,0.015307,16.352847,0.100000,300,0.000000,0.020379,5.200000,0.010648,1.350140,29.900000,300,0.500000,16.352847,0.040759,0.021296,no_change
1677,42,0.218395,0.148720,0.018897,34.825658,0.100000,300,0.000000,1.218758,14.900000,0.006444,6.269345,29.900000,300,0.696513,34.825658,1.749799,0.009252,reduce_ki
1678,42,0.725326,0.088683,0.050972,17.453087,0.100000,300,0.000000,0.048856,5.200000,0.004425,1.522854,29.900000,300,0.500000,17.453087,0.097713,0.008851,no_change
1679,42,0.653789,0.039877,0.132316,20.386566,0.100000,300,0.000000,0.026276,6.400000,0.009732,2.087159,29.900000,300,0.500000,20.386566,0.052551,0.019464,no_change
1680,42,0.300429,0.137535,0.016658,41.302660,0.100000,300,0.000000,0.460281,13.000000,0.001947,8.727239,29.900000,300,0.826053,41.302660,0.557205,0.002357,reduce_ki
1681,42,0.427412,0.205523,0.091000,35.107796,0.100000,300,0.000000,0.426008,10.900000,0.000020,6.264797,29.900000,300,0.702156,35.107796,0.606715,0.000029,reduce_ki
1682,42,0.786191,0.092776,0.193344,41.140345,0.100000,300,0.000000,0.000000,12.800000,0.002357,8.604504,29.900000,300,0.822807,41.140345,0.000000,0.002865,increase_kp
1683,42,0.305911,0.064781,0.149406,33.121586,0.100000,300,0.000000,0.554450,10.800000,0.016965,5.687420,29.900000,300,0.662432,33.121586,0.836992,0.025610,reduce_ki
1684,42,1.058777,0.037216,0.106875,15.175412,0.100000,300,0.000000,0.001559,4.500000,0.000812,1.137365,29.900000,300,0.500000,15.175412,0.003118,0.001624,no_change
1685,42,0.228346,0.060107,0.095424,35.754187,0.100000,300,0.000000,0.886262,17.000000,0.012953,6.671846,29.900000,300,0.715084,35.754187,1.239381,0.018114,reduce_ki
1686,42,1.055659,0.338031,0.120377,29.601675,0.100000,300,0.000000,0.065766,8.900000,0.000243,4.394130,29.900000,300,0.592033,29.601675,0.111084,0.000410,no_change
1687,42,0.780349,0.340873,0.072146,35.214094,0.100000,300,0.000000,0.088189,10.700000,0.000052,6.255977,29.900000,300,0.704282,35.214094,0.125219,0.000074,no_change
1688,42,0.859323,0.138249,0.060531,18.752685,0.100000,300,0.000000,0.041868,5.600000,0.001737,1.751068,29.900000,300,0.500000,18.752685,0.083735,0.003474,no_change
1689,42,0.115264,0.039169,0.003177,44.115611,0.100000,300,0.000000,1.871864,21.800000,0.112705,10.360754,29.900000,300,0.882312,44.115611,2.121544,0.127738,reduce_kp
1690,42,1.044913,0.073230,0.129725,34.492195,0.100000,300,0.000000,0.000000,10.500000,0.015828,6.007066,29.900000,300,0.689844,34.492195,0.000000,0.022945,no_change
1691,42,0.579367,0.219121,0.158002,20.727434,0.100000,300,0.000000,0.321288,6.400000,0.000008,2.180992,29.900000,300,0.500000,20.727434,0.642577,0.000016,reduce_ki
1692,42,0.431010,0.162199,0.094798,15.654505,0.100000,300,0.000000,0.439685,4.900000,0.000053,1.300750,29.900000,300,0.500000,15.654505,0.879370,0.000106,reduce_ki
1693,42,0.282716,0.053348,0.140520,43.916006,0.100000,300,0.000000,0.470820,14.400000,0.096851,9.995573,29.900000,300,0.878320,43.916006,0.536045,0.110268,reduce_ki
1694,42,0.618638,0.300929,0.117045,21.040153,0.100000,300,0.000000,0.288266,6.400000,0.000000,2.229470,29.900000,300,0.500000,21.040153,0.576532,0.000000,no_change
1695,42,0.726374,0.291843,0.010184,15.236228,0.100000,300,0.000000,0.125610,4.500000,0.000007,1.156152,29.900000,300,0.500000,15.236228,0.251219,0.000015,no_change
1696,42,0.793451,0.249582,0.195897,40.458488,0.100000,300,0.000000,0.115064,12.500000,0.001612,8.320552,29.900000,300,0.809170,40.458488,0.142200,0.001992,increase_kp
1697,42,0.910786,0.208544,0.110861,23.723236,0.100000,300,0.000000,0.069334,7.200000,0.000933,2.813524,29.900000,300,0.500000,23.723236,0.138669,0.001866,no_change
1698,42,0.636246,0.170135,0.118208,33.344859,0.100000,300,0.000000,0.123193,10.300000,0.001738,5.617346,29.900000,300,0.666897,33.344859,0.184726,0.002606,no_change
1699,42,0.846535,0.285841,0.097580,36.428710,0.100000,300,0.000000,0.057683,11.100000,0.000359,6.702825,29.900000,300,0.728574,36.428710,0.079173,0.000493,no_change
1700,42,0.681140,0.147702,0.063170,16.905317,0.100000,300,0.000000,0.112631,5.100000,0.001113,1.435866,29.900000,300,0.500000,16.905317,0.225263,0.002226,no_change
1701,42,1.082165,0.145998,0.094668,29.843664,0.100000,300,0.000000,0.000000,9.000000,0.000075,4.460057,29.900000,300,0.596873,29.843664,0.000000,0.000126,no_change
1702,42,1.132861,0.121367,0.139503,15.624208,0.100000,300,0.000000,0.025219,4.600000,0.002912,1.212837,29.900000,300,0.500000,15.624208,0.050438,0.005824,no_change
1703,42,0.416812,0.067270,0.068769,21.963093,0.100000,300,0.000000,0.204609,7.000000,0.010570,2.467423,29.900000,300,0.500000,21.963093,0.409218,0.021140,no_change
1704,42,0.341673,0.318175,0.067831,33.063004,0.100000,300,0.000000,0.858004,12.700000,0.000435,5.581221,29.900000,300,0.661260,33.063004,1.297529,0.000658,reduce_ki
1705,42,1.026714,0.229935,0.026232,23.801821,0.100000,300,0.000000,0.012366,7.100000,0.000195,2.818769,29.900000,300,0.500000,23.801821,0.024732,0.000390,no_change
1706,42,0.882524,0.335931,0.166616,35.193219,0.100000,300,0.000000,0.126837,10.700000,0.000219,6.255498,29.900000,300,0.703864,35.193219,0.180201,0.000310,no_change
1707,42,0.908043,0.278590,0.159951,40.335939,0.100000,300,0.000000,0.077242,12.400000,0.001303,8.258860,29.900000,300,0.806719,40.335939,0.095749,0.001616,increase_kp
1708,42,0.784027,0.098860,0.149851,35.011694,0.100000,300,0.000000,0.010057,10.800000,0.002160,6.185838,29.900000,300,0.700234,35.011694,0.014363,0.003085,no_change
1709,42,0.242006,0.069819,0.121150,18.027112,0.100000,300,0.000000,1.086704,16.900000,0.007917,1.984577,29.900000,300,0.500000,18.027112,2.173408,0.015834,reduce_ki
1710,42,0.557583,0.347819,0.060730,21.282988,0.100000,300,0.000000,0.312638,6.500000,0.000000,2.277298,29.900000,300,0.500000,21.282988,0.625277,0.000000,reduce_ki
1711,42,0.151754,0.006346,0.176181,25.711316,0.100000,300,0.000000,0.640311,28.600000,0.547792,3.947870,29.900000,300,0.514226,25.711316,1.245192,1.065275,no_change
1712,42,0.274466,0.289782,0.178891,15.959100,0.100000,300,0.000000,1.805295,-1.0,1.798660,2.731679,29.900000,300,0.500000,15.959100,3.610589,3.597319,reduce_kp
1713,42,0.170032,0.150717,0.123513,18.620641,0.100000,300,0.000000,2.621755,-1.0,2.456079,3.673006,29.900000,300,0.500000,18.620641,5.243509,4.912159,reduce_kp
1714,42,0.346505,0.090238,0.068065,25.657229,0.100000,300,0.000000,0.403006,8.200000,0.001011,3.376073,29.900000,300,0.513145,25.657229,0.785366,0.001970,reduce_ki
1715,42,0.151344,0.307200,0.053498,19.535351,0.100000,300,0.000000,2.168434,-1.0,2.168432,3.605311,29.900000,300,0.500000,19.535351,4.336869,4.336865,reduce_kp
1716,42,0.859149,0.180386,0.133897,36.192148,0.100000,300,0.000000,0.046605,11.000000,0.002563,6.617817,29.900000,300,0.723843,36.192148,0.064386,0.003541,no_change
1717,42,1.119295,0.153239,0.091427,40.247909,0.100000,300,0.000000,0.000000,12.300000,0.008523,8.221551,29.900000,300,0.804958,40.247909,0.000000,0.010589,increase_kp
1718,42,0.222024,0.037062,0.122115,38.464688,0.100000,300,0.000000,0.694525,12.800000,0.137036,7.761038,29.900000,300,0.769294,38.464688,0.902809,0.178132,reduce_ki
1719,42,1.142122,0.288264,0.008394,18.162333,0.100000,300,0.000000,0.016959,5.300000,0.000089,1.630572,29.900000,300,0.500000,18.162333,0.033919,0.000178,no_change
1720,42,0.792919,0.304804,0.182197,19.710976,0.100000,300,0.000000,0.229993,6.000000,0.000014,1.955717,29.900000,300,0.500000,19.710976,0.459986,0.000028,no_change
1721,42,0.421335,0.154531,0.101179,36.976557,0.100000,300,0.000000,0.345102,11.600000,0.000597,6.963824,29.900000,300,0.739531,36.976557,0.466649,0.000807,reduce_ki
1722,42,0.209224,0.226483,0.066922,19.133174,0.100000,300,0.000000,1.786200,-1.0,1.679716,3.146229,29.900000,300,0.500000,19.133174,3.572400,3.359432,reduce_kp
1723,42,1.033455,0.153688,0.083150,38.070995,0.100000,300,0.000000,0.000000,11.600000,0.004063,7.333432,29.900000,300,0.761420,38.070995,0.000000,0.005337,no_change
1724,42,0.369848,0.283201,0.068264,30.150682,0.100000,300,0.000000,0.723987,11.700000,0.000168,4.629824,29.900000,300,0.603014,30.150682,1.200615,0.000278,reduce_ki
1725,42,0.193757,0.130353,0.150969,25.819302,0.100000,300,0.000000,2.341856,23.000000,0.007946,4.110992,29.900000,300,0.516386,25.819302,4.535088,0.015387,reduce_kp
1726,42,0.831495,0.053064,0.150701,27.651666,0.100000,300,0.000000,0.000000,8.500000,0.000837,3.829963,29.900000,300,0.553033,27.651666,0.000000,0.001513,no_change
1727,42,0.351000,0.280619,0.082682,27.279280,0.100000,300,0.000000,0.873134,12.200000,0.000269,3.833039,29.900000,300,0.545586,27.279280,1.600362,0.000492,reduce_ki
1728,42,0.604628,0.298337,0.158921,25.853231,0.100000,300,0.000000,0.355184,8.000000,0.000007,3.375060,29.900000,300,0.517065,25.853231,0.686924,0.000013,reduce_ki
1729,42,0.132739,0.050955,0.001990,39.187406,0.100000,300,0.000000,1.644118,19.100000,0.130453,8.131620,29.900000,300,0.783748,39.187406,2.097763,0.166448,reduce_kp
1730,42,1.138007,0.029672,0.062961,44.458348,0.100000,300,0.000000,0.000000,13.700000,0.086502,10.121587,29.900000,300,0.889167,44.458348,0.000000,0.097285,increase_kp
1731,42,0.280757,0.021514,0.151838,34.805285,0.100000,300,0.000000,0.211635,12.000000,0.116092,6.277394,29.900000,300,0.696106,34.805285,0.304027,0.166774,increase_kp
1732,42,0.805612,0.315879,0.011562,33.948227,0.100000,300,0.000000,0.050152,10.200000,0.000081,5.800225,29.900000,300,0.678965,33.948227,0.073865,0.000119,no_change
1733,42,0.884706,0.231127,0.103956,23.871733,0.100000,300,0.000000,0.067341,7.200000,0.000461,2.847822,29.900000,300,0.500000,23.871733,0.134682,0.000922,no_change
1734,42,0.542203,0.238305,0.110722,24.129691,0.100000,300,0.000000,0.358385,7.400000,0.000002,2.942902,29.900000,300,0.500000,24.129691,0.716770,0.000004,reduce_ki
1735,42,0.916967,0.318231,0.001580,23.393422,0.100000,300,0.000000,0.049345,6.900000,0.000050,2.724452,29.900000,300,0.500000,23.393422,0.098690,0.000101,no_change
1736,42,0.680571,0.322158,0.140059,28.385672,0.100000,300,0.000000,0.252739,8.700000,0.000002,4.057549,29.900000,300,0.567713,28.385672,0.445188,0.000004,no_change
1737,42,0.325647,0.190549,0.157668,34.561113,0.100000,300,0.000000,1.063663,14.600000,0.005682,6.159666,29.900000,300,0.691222,34.561113,1.538815,0.008221,reduce_ki
1738,42,0.867218,0.310686,0.156313,27.135171,0.100000,300,0.000000,0.145551,8.200000,0.000121,3.696247,29.900000,300,0.542703,27.135171,0.268196,0.000224,no_change
1739,42,0.317025,0.105536,0.007394,25.034788,0.100000,300,0.000000,0.403474,7.900000,0.000117,3.195119,29.900000,300,0.500696,25.034788,0.805827,0.000234,reduce_ki
1740,42,0.897609,0.259018,0.025201,44.757719,0.100000,300,0.000000,0.000000,13.800000,0.001031,10.216470,29.900000,300,0.895154,44.757719,0.000000,0.001152,increase_kp
1741,42,0.412321,0.032487,0.110357,30.640076,0.100000,300,0.000000,0.063126,9.900000,0.025180,4.767389,29.900000,300,0.612802,30.640076,0.103013,0.041090,no_change
1742,42,0.932751,0.056010,0.005578,38.897961,0.100000,300,0.000000,0.000000,11.800000,0.041669,7.689175,29.900000,300,0.777959,38.897961,0.000000,0.053562,no_change
1743,42,0.751754,0.084469,0.154832,36.795277,0.100000,300,0.000000,0.005504,11.300000,0.001635,6.845881,29.900000,300,0.735906,36.795277,0.007479,0.002222,no_change
1744,42,1.185650,0.038655,0.011989,26.189366,0.100000,300,0.000000,0.000000,7.800000,0.020501,3.437507,29.900000,300,0.523787,26.189366,0.000000,0.039140,no_change
1745,42,0.789688,0.124066,0.009547,34.528873,0.100000,300,0.000000,0.000000,10.400000,0.002778,6.008519,29.900000,300,0.690577,34.528873,0.000000,0.004023,no_change
1746,42,0.237225,0.104286,0.147372,28.594415,0.100000,300,0.000000,1.504395,16.700000,0.020901,4.416988,29.900000,300,0.571888,28.594415,2.630575,0.036548,reduce_kp
1747,42,1.181246,0.281886,0.197800,31.967917,0.100000,300,0.000000,0.037945,9.700000,0.000895,5.136408,29.900000,300,0.639358,31.967917,0.059349,0.001400,no_change
1748,42,1.083773,0.219711,0.106658,32.866467,0.100000,300,0.000000,0.009200,9.900000,0.000458,5.428444,29.900000,300,0.657329,32.866467,0.013996,0.000696,no_change
1749,42,0.485371,0.099587,0.156958,36.445634,0.100000,300,0.000000,0.203684,11.500000,0.012811,6.766744,29.900000,300,0.728913,36.445634,0.279436,0.017576,no_change
1750,42,0.839677,0.250023,0.103933,22.429000,0.100000,300,0.000000,0.099917,6.800000,0.000240,2.515244,29.900000,300,0.500000,22.429000,0.199834,0.000479,no_change
1751,42,0.460632,0.203829,0.164569,25.838026,0.100000,300,0.000000,0.570234,10.900000,0.000149,3.409084,29.900000,300,0.516761,25.838026,1.103478,0.000288,reduce_ki
1752,42,0.207787,0.249074,0.165688,17.458415,0.100000,300,0.000000,2.317849,-1.0,2.317836,3.360814,29.900000,300,0.500000,17.458415,4.635698,4.635672,reduce_kp
1753,42,0.168413,0.310978,0.095251,28.384923,0.100000,300,0.000000,2.123563,23.900000,0.084435,4.828343,29.900000,300,0.567698,28.384923,3.740653,0.148732,reduce_kp
1754,42,0.506224,0.184189,0.117648,30.568350,0.100000,300,0.000000,0.314358,9.500000,0.000026,4.733770,29.900000,300,0.611367,30.568350,0.514188,0.000042,reduce_ki
1755,42,0.534261,0.092293,0.099765,27.702666,0.100000,300,0.000000,0.116093,8.700000,0.006942,3.876255,29.900000,300,0.554053,27.702666,0.209534,0.012530,no_change
1756,42,0.584088,0.325862,0.097908,44.198174,0.100000,300,0.000000,0.231871,13.700000,0.000115,9.975808,29.900000,300,0.883963,44.198174,0.262308,0.000130,increase_kp
1757,42,1.006193,0.050521,0.025425,36.334517,0.100000,300,0.000000,0.000000,11.000000,0.038412,6.690293,29.900000,300,0.726690,36.334517,0.000000,0.052858,no_change
1758,42,0.242324,0.246584,0.172654,18.541745,0.100000,300,0.000000,1.972264,-1.0,1.904510,3.218435,29.900000,300,0.500000,18.541745,3.944527,3.809020,reduce_kp
1759,42,0.333907,0.165674,0.149299,43.322087,0.100000,300,0.000000,0.807944,13.600000,0.011198,9.671804,29.900000,300,0.866442,43.322087,0.932485,0.012924,reduce_ki
1760,42,0.506265,0.333138,0.120320,27.258596,0.100000,300,0.000000,0.474523,8.400000,0.000015,3.758891,29.900000,300,0.545172,27.258596,0.870409,0.000028,reduce_ki
1761,42,0.232953,0.200118,0.008056,19.599135,0.100000,300,0.000000,1.251329,18.300000,0.014417,2.317294,29.900000,300,0.500000,19.599135,2.502659,0.028833,reduce_ki
1762,42,0.508614,0.346857,0.060652,29.577766,0.100000,300,0.000000,0.383703,9.000000,0.000003,4.411768,29.900000,300,0.591555,29.577766,0.648634,0.000005,reduce_ki
1763,42,0.970324,0.049749,0.117925,16.459531,0.100000,300,0.000000,0.006988,4.900000,0.002706,1.343948,29.900000,300,0.500000,16.459531,0.013977,0.005411,no_change
